11344,2009-09-05,388,659,142,W,31-28,0,0
11345,2009-09-19,388,71,142,W,17-10,1,1
11346,2009-10-03,388,196,142,L,17-21,3,1
11347,2009-10-24,388,9,142,W,27-7,4,3
11348,2009-11-14,388,664,142,L,20-27,5,4
11349,2009-11-21,388,663,142,W,34-31,5,5
11350,2010-09-10,388,768,142,L,21-24,0,1
11351,2010-09-25,388,519,142,W,24-23,0,3
11352,2010-10-13,388,128,142,L,14-35,1,4
11353,2010-10-30,388,704,142,W,16-12,1,6
11354,2010-11-13,388,404,142,W,28-13,3,6
11355,2010-11-27,388,718,142,W,38-23,4,7
11356,2011-09-10,388,664,142,W,26-20,0,1
11357,2011-09-24,388,742,142,L,10-30,1,2
11358,2011-10-15,388,574,142,W,24-20,2,4
11359,2011-10-29,388,9,142,W,59-14,3,5
11360,2011-11-26,388,196,142,W,34-27,5,6
11361,2012-09-08,388,769,142,W,52-24,0,1
11362,2012-09-15,388,519,142,L,24-27,1,1
11363,2012-10-06,388,719,142,L,38-45,2,3
11364,2012-10-27,388,128,142,L,17-54,3,4
11365,2012-11-03,388,404,142,W,38-28,3,5
11366,2012-11-17,388,288,142,W,44-41,4,6
11367,2013-08-31,388,414,142,W,52-14,0,0
11368,2013-09-07,388,1092,142,W,55-0,1,0
11369,2013-10-05,388,706,142,W,34-10,2,2
11370,2013-11-02,388,664,142,W,61-13,4,3
11371,2013-11-09,388,9,142,W,56-14,5,3
11372,2013-11-29,388,196,142,W,59-28,8,3
11373,2014-09-06,388,572,142,W,48-7,1,0
11374,2014-09-13,388,519,142,W,44-14,2,0
11375,2014-10-11,388,419,142,W,49-24,5,0
11376,2014-10-25,388,239,142,W,35-16,7,0
11377,2014-11-15,388,574,142,W,41-14,9,0
11378,2014-11-28,388,772,142,L,66-67,11,0
11379,2014-12-06,388,366,142,W,26-23,11,1
11380,2015-09-06,388,559,142,W,41-31,0,0
11381,2015-09-19,388,485,142,W,45-7,1,1
11382,2015-10-03,388,523,142,W,27-7,3,1
11383,2015-10-09,388,664,142,W,31-10,4,1
11384,2015-10-24,388,497,142,W,30-13,6,1
11385,2015-11-14,388,231,142,W,52-0,8,2
11386,2016-09-10,388,446,142,W,62-0,0,0
11387,2016-09-17,388,5,142,L,38-65,1,0
11388,2016-09-24,388,367,142,L,28-59,1,1
11389,2016-10-15,388,239,142,W,27-21,1,4
11390,2016-10-22,388,2921,142,L,24-27,2,4
11391,2016-11-12,388,419,142,W,42-17,2,7
11392,2016-11-26,388,772,142,L,6-60,3,8
11393,2017-09-02,388,414,142,W,31-26,0,0
11394,2017-09-16,388,331,142,W,21-0,1,1
11395,2017-10-14,388,523,142,W,35-3,4,1
11396,2017-10-28,388,231,142,L,30-41,6,1
11397,2017-11-25,388,664,142,L,27-28,7,4
11398,2018-09-08,388,202,142,W,32-16,1,0
11399,2018-09-22,388,490,142,L,20-37,2,0
11400,2018-10-05,388,419,142,L,24-34,3,1
11401,2018-10-20,388,239,142,W,31-7,4,2
11402,2018-11-10,388,2921,142,W,30-13,5,3
11403,2018-11-17,388,706,142,W,23-0,6,3
11404,2000-09-09,416,388,68,W,34-24,0,0
11405,2000-09-23,416,513,68,W,27-21,2,0
11406,2000-09-30,416,509,68,L,17-37,3,0
11407,2000-10-14,416,796,68,L,10-17,3,2
11408,2000-10-28,416,301,68,W,30-10,3,4
11409,2000-11-11,416,559,68,W,30-10,4,5
11410,2001-09-08,416,129,68,W,35-21,0,0
11411,2001-10-13,416,312,68,W,31-28,2,1
11412,2001-11-03,416,418,68,W,26-24,4,2
11413,2001-11-10,416,306,68,L,28-37,5,2
11414,2001-11-24,416,539,68,L,37-42,5,4
11415,2001-12-01,416,434,68,W,55-7,5,5
11416,2002-08-31,416,204,68,W,56-7,0,0
11417,2002-09-07,416,574,68,W,27-10,1,0
11418,2002-09-14,416,107,68,L,22-46,2,0
11419,2002-09-21,416,513,68,L,17-21,2,1
11420,2002-09-28,416,509,68,W,39-24,2,2
11421,2002-10-19,416,428,68,L,7-28,3,3
11422,2002-10-26,416,796,68,L,24-42,3,4
11423,2002-11-16,416,559,68,L,42-45,4,6
11424,2003-08-30,416,774,68,W,26-21,0,0
11425,2003-09-06,416,587,68,W,44-28,1,0
11426,2003-09-13,416,366,68,L,19-20,2,0
11427,2003-09-27,416,312,68,W,20-10,3,1
11428,2003-10-04,416,306,68,W,31-3,4,1
11429,2003-11-01,416,418,68,L,20-27,7,1
11430,2003-11-22,416,539,68,W,41-10,7,4
11431,2004-09-11,416,129,68,W,24-17,0,1
11432,2004-09-18,416,513,68,L,24-31,1,1
11433,2004-10-09,416,301,68,W,38-25,2,3
11434,2004-10-16,416,428,68,W,51-17,3,3
11435,2004-11-06,416,518,68,L,19-32,4,4
11436,2004-11-13,416,796,68,W,49-14,4,5
11437,2005-09-03,416,331,68,W,49-14,0,0
11438,2005-09-10,416,277,68,W,42-14,1,0
11439,2005-10-01,416,418,68,L,31-34,4,0
11440,2005-10-22,416,509,68,L,14-49,4,2
11441,2005-10-29,416,306,68,W,46-15,4,3
11442,2005-11-19,416,539,68,L,22-31,5,5
11443,2006-09-02,416,295,68,W,27-17,0,0
11444,2006-09-09,416,204,68,W,52-20,1,0
11445,2006-09-23,416,513,68,L,40-37,3,0
11446,2006-09-30,416,301,68,L,23-20,3,1
11447,2006-10-14,416,518,68,L,38-7,3,3
11448,2006-11-04,416,559,68,L,17-15,4,5
11449,2006-11-11,416,428,68,L,31-18,4,6
11450,2007-09-01,416,9,68,W,55-18,0,0
11451,2007-09-08,416,71,68,W,28-17,1,0
11452,2007-09-15,416,545,68,W,17-13,2,0
11453,2007-10-06,416,509,68,L,41-48,4,1
11454,2007-10-13,416,306,68,W,52-27,4,2
11455,2007-11-03,416,418,68,L,24-28,5,4
11456,2007-11-17,416,539,68,W,35-31,6,5
11457,2008-09-06,416,204,68,W,42-10,0,1
11458,2008-09-13,416,239,68,W,17-0,1,1
11459,2008-09-20,416,513,68,W,23-7,2,1
11460,2008-10-04,416,312,68,W,16-13,4,1
11461,2008-10-18,416,518,68,L,7-45,6,1
11462,2008-11-01,416,796,68,W,25-24,7,2
11463,2008-11-08,416,559,68,W,21-7,8,2
11464,2009-09-05,416,440,68,W,44-3,0,0
11465,2009-10-03,416,418,68,W,26-20,1,3
11466,2009-10-17,416,509,68,W,24-14,3,3
11467,2009-10-24,416,312,68,L,13-15,4,3
11468,2009-11-07,416,774,68,W,49-14,4,5
11469,2009-11-21,416,539,68,L,14-42,6,5
11470,2010-09-04,416,774,68,W,38-14,0,0
11471,2010-09-18,416,513,68,W,34-31,2,0
11472,2010-09-25,416,502,68,W,45-7,3,0
11473,2010-10-02,416,796,68,W,34-24,4,0
11474,2010-10-16,416,301,68,W,26-6,6,0
11475,2010-11-06,416,428,68,W,31-8,8,1
11476,2010-11-20,416,559,68,W,35-31,9,1
11477,2011-09-02,416,817,68,W,28-6,0,0
11478,2011-09-10,416,239,68,W,44-0,1,0
11479,2011-09-24,416,129,68,W,45-7,2,1
11480,2011-10-15,416,418,68,W,28-14,4,1
11481,2011-10-22,416,796,68,W,37-31,5,1
11482,2011-11-05,416,428,68,W,31-24,6,2
11483,2011-11-19,416,306,68,W,55-3,8,2
11484,2012-08-31,416,66,68,W,17-13,0,0
11485,2012-09-15,416,513,68,L,3-20,2,0
11486,2012-09-22,416,204,68,W,23-7,2,1
11487,2012-09-29,416,518,68,L,16-17,3,1
11488,2012-10-13,416,312,68,L,16-19,4,2
11489,2012-11-03,416,463,68,L,24-28,5,4
11490,2012-11-17,416,509,68,L,20-23,5,5
11491,2013-08-30,416,774,68,W,26-13,0,0
11492,2013-09-07,416,651,68,W,21-6,1,0
11493,2013-09-14,416,817,68,W,55-17,2,0
11494,2013-10-12,416,306,68,W,42-28,4,1
11495,2013-10-19,416,559,68,W,14-0,5,1
11496,2013-11-02,416,418,68,W,29-6,7,1
11497,2013-11-30,416,428,68,W,14-3,10,1
11498,2014-08-29,416,315,68,W,45-7,0,0
11499,2014-09-20,416,204,68,W,73-14,1,1
11500,2014-09-27,416,811,68,W,56-14,2,1
11501,2014-10-04,416,463,68,W,27-22,3,1
11502,2014-10-25,416,418,68,W,35-11,6,1
11503,2014-11-08,416,518,68,L,37-49,7,1
11504,2014-11-22,416,587,68,W,45-3,8,2
11505,2015-09-12,416,529,68,W,31-28,1,0
11506,2015-09-19,416,721,68,W,35-21,2,0
11507,2015-09-26,416,129,68,W,30-10,3,0
11508,2015-10-03,416,559,68,W,24-21,4,0
11509,2015-10-24,416,306,68,W,52-26,7,0
11510,2015-11-14,416,392,68,W,24-7,8,1
11511,2015-11-28,416,539,68,W,55-16,10,1
11512,2016-09-02,416,244,68,W,28-13,0,0
11513,2016-09-24,416,796,68,L,6-30,2,0
11514,2016-10-08,416,77,68,L,14-31,2,2
11515,2016-10-15,416,509,68,L,40-54,2,3
11516,2016-10-29,416,418,68,L,23-32,2,5
11517,2016-11-12,416,587,68,W,49-0,2,7
11518,2016-11-19,416,518,68,L,16-17,3,7
11519,2017-09-02,416,71,68,W,35-10,0,0
11520,2017-09-09,416,774,68,W,28-14,1,0
11521,2017-09-23,416,513,68,L,18-38,2,0
11522,2017-09-30,416,312,68,W,17-10,2,1
11523,2017-10-21,416,306,68,W,17-9,5,1
11524,2017-11-04,416,539,68,W,27-24,6,2
11525,2017-11-18,416,392,68,W,17-7,7,3
11526,2018-08-31,416,731,68,W,38-31,0,0
11527,2018-09-29,416,129,68,W,31-20,2,1
11528,2018-10-06,416,509,68,L,19-29,3,1
11529,2018-10-20,416,418,68,L,7-21,4,2
11530,2018-10-27,416,559,68,W,23-13,4,3
11531,2018-11-10,416,518,68,L,6-26,6,3
11532,2018-11-24,416,587,68,W,14-10,6,5
11533,2000-09-02,490,30,82,W,38-31,0,0
11534,2000-09-16,490,663,82,W,41-0,2,0
11535,2000-09-21,490,255,82,W,30-23,3,0
11536,2000-10-28,490,234,82,L,14-58,5,1
11537,2000-11-11,490,193,82,W,35-31,5,3
11538,2001-09-06,490,306,82,W,35-14,0,0
11539,2001-10-13,490,147,82,L,37-45,3,1
11540,2001-10-27,490,746,82,W,24-0,3,3
11541,2001-11-17,490,392,82,L,19-23,6,3
11542,2001-11-24,490,519,82,W,27-7,6,4
11543,2002-08-24,490,473,82,W,34-14,0,0
11544,2002-08-31,490,691,82,W,34-0,1,0
11545,2002-09-28,490,400,82,W,56-24,5,0
11546,2002-10-19,490,193,82,W,24-22,7,0
11547,2002-11-02,490,255,82,L,17-24,9,0
11548,2002-11-23,490,234,82,W,17-7,9,3
11549,2003-08-30,490,769,82,W,59-20,0,0
11550,2003-09-20,490,700,82,W,49-21,1,2
11551,2003-10-11,490,164,82,W,31-24,3,3
11552,2003-10-16,490,147,82,W,17-15,4,3
11553,2003-11-01,490,746,82,W,51-37,6,3
11554,2003-11-22,490,392,82,L,24-26,7,4
11555,2004-09-04,490,575,82,W,42-0,0,0
11556,2004-09-18,490,518,82,L,14-22,1,0
11557,2004-10-23,490,415,82,L,31-45,4,2
11558,2004-11-06,490,255,82,L,14-24,4,4
11559,2004-11-11,490,234,82,L,10-17,4,5
11560,2005-09-04,490,742,82,L,16-20,0,0
11561,2005-09-17,490,202,82,W,54-10,0,1
11562,2005-10-13,490,147,82,L,10-31,2,2
11563,2005-10-29,490,664,82,W,21-17,2,4
11564,2005-11-19,490,419,82,W,24-3,4,5
11565,2005-11-26,490,392,82,W,20-14,5,5
11566,2006-09-02,490,27,82,W,23-10,0,0
11567,2006-09-09,490,5,82,L,17-20,1,0
11568,2006-09-23,490,67,82,W,17-15,1,2
11569,2006-10-05,490,234,82,W,24-20,2,2
11570,2006-10-14,490,749,82,L,23-25,3,2
11571,2006-11-04,490,255,82,L,23-31,3,5
11572,2006-11-25,490,196,82,L,16-21,3,8
11573,2007-09-01,490,128,82,L,23-25,0,0
11574,2007-09-15,490,2915,82,W,38-17,0,2
11575,2007-09-22,490,147,82,L,20-42,1,2
11576,2007-09-29,490,367,82,L,10-29,1,3
11577,2007-10-27,490,746,82,W,29-24,2,5
11578,2007-11-10,490,457,82,W,31-27,4,5
11579,2007-11-24,490,392,82,L,0-37,5,6
11580,2008-09-06,490,786,82,W,34-24,0,1
11581,2008-09-20,490,196,82,W,30-24,1,2
11582,2008-09-27,490,651,82,L,10-41,2,2
11583,2008-10-04,490,67,82,L,31-38,2,3
11584,2008-10-16,490,234,82,L,17-26,2,4
11585,2008-11-15,490,749,82,W,21-17,3,6
11586,2008-11-29,490,415,82,W,38-28,5,6
11587,2009-09-03,490,648,82,L,3-7,0,0
11588,2009-09-12,490,454,82,W,65-7,0,1
11589,2009-09-19,490,1092,82,W,45-14,1,1
11590,2009-09-26,490,545,82,W,38-31,2,1
11591,2009-10-10,490,193,82,L,28-49,3,2
11592,2009-11-07,490,392,82,W,38-31,3,5
11593,2009-11-14,490,147,82,L,23-43,4,5
11594,2009-11-28,490,457,82,W,28-27,4,7
11595,2010-09-04,490,769,82,W,48-7,0,0
11596,2010-09-16,490,140,82,W,30-19,2,0
11597,2010-10-02,490,742,82,L,30-41,4,0
11598,2010-10-09,490,67,82,W,44-17,4,1
11599,2010-10-28,490,234,82,W,28-24,5,2
11600,2011-09-03,490,355,82,W,43-21,0,0
11601,2011-09-17,490,646,82,W,35-13,1,1
11602,2011-10-01,490,255,82,L,35-45,2,2
11603,2011-10-08,490,129,82,W,38-24,2,3
11604,2011-11-05,490,457,82,W,13-0,4,4
11605,2011-11-19,490,147,82,W,37-13,5,5
11606,2011-11-26,490,392,82,W,56-41,6,5
11607,2012-09-15,490,646,82,W,31-7,1,1
11608,2012-09-22,490,141,82,W,52-14,2,1
11609,2012-10-06,490,234,82,W,17-16,3,2
11610,2012-11-03,490,746,82,L,6-33,5,3
11611,2012-11-10,490,749,82,W,37-6,5,4
11612,2012-11-24,490,67,82,W,27-10,6,5
11613,2013-08-31,490,366,82,W,40-14,0,0
11614,2013-09-07,490,575,82,W,23-21,1,0
11615,2013-09-19,490,147,82,L,14-26,2,0
11616,2013-09-28,490,129,82,W,48-14,2,1
11617,2013-10-12,490,688,82,L,10-24,3,2
11618,2013-11-02,490,457,82,L,19-27,3,4
11619,2013-11-23,490,196,82,L,28-42,3,7
11620,2013-11-30,490,392,82,L,21-41,3,8
11621,2014-08-30,490,253,82,W,24-23,0,0
11622,2014-09-06,490,523,82,W,46-34,1,0
11623,2014-09-20,490,1320,82,W,42-0,3,0
11624,2014-09-27,490,234,82,L,41-56,4,0
11625,2014-10-11,490,67,82,L,14-30,4,2
11626,2014-11-08,490,255,82,L,23-56,5,4
11627,2014-11-15,490,749,82,W,42-13,5,5
11628,2015-09-05,490,716,82,W,49-21,0,0
11629,2015-09-12,490,202,82,W,35-0,1,0
11630,2015-10-03,490,367,82,L,13-20,4,0
11631,2015-10-31,490,147,82,L,41-56,5,2
11632,2015-11-21,490,688,82,W,42-29,6,4
11633,2015-11-28,490,457,82,L,34-45,7,4
11634,2016-09-01,490,786,82,W,48-14,0,0
11635,2016-09-17,490,523,82,W,49-22,1,1
11636,2016-10-01,490,749,82,W,33-16,2,1
11637,2016-10-08,490,513,82,W,10-3,3,1
11638,2016-10-29,490,67,82,L,14-21,4,3
11639,2016-11-05,490,234,82,L,20-24,4,4
11640,2016-11-19,490,415,82,L,13-27,5,5
11641,2017-09-09,490,388,82,W,37-20,0,1
11642,2017-09-16,490,244,82,W,49-16,1,1
11643,2017-09-30,490,688,82,W,33-25,3,1
11644,2017-10-05,490,367,82,W,39-25,4,1
11645,2017-11-04,490,147,82,L,31-38,6,2
11646,2017-11-25,490,457,82,W,33-21,7,4
11647,2018-09-01,490,317,82,W,24-13,0,0
11648,2018-09-08,490,254,82,W,41-7,1,0
11649,2018-09-29,490,746,82,W,35-21,3,0
11650,2018-10-06,490,67,82,W,28-23,4,0
11651,2018-11-03,490,234,82,W,47-28,5,2
11652,2018-11-08,490,749,82,L,23-27,6,2
11653,2018-12-01,490,196,82,W,58-3,8,3
11654,2000-09-02,463,630,84,W,49-13,0,0
11655,2000-09-23,463,312,84,W,42-13,2,0
11656,2000-09-30,463,434,84,W,42-24,3,0
11657,2000-10-21,463,51,84,W,59-0,6,0
11658,2000-11-04,463,328,84,W,56-17,7,1
11659,2000-11-24,463,157,84,W,34-32,8,2
11660,2001-08-25,463,698,84,W,21-7,0,0
11661,2001-09-01,463,2920,84,W,42-14,1,0
11662,2001-09-08,463,513,84,W,27-10,2,0
11663,2001-09-20,463,574,84,W,48-3,3,0
11664,2001-10-06,463,311,84,W,48-14,5,0
11665,2001-10-20,463,700,84,W,41-31,7,0
11666,2001-10-27,463,521,84,W,20-10,8,0
11667,2001-11-10,463,327,84,W,31-21,10,0
11668,2002-08-24,463,28,84,W,48-10,0,0
11669,2002-08-31,463,2920,84,W,31-16,1,0
11670,2002-09-07,463,731,84,W,44-13,2,0
11671,2002-10-05,463,402,84,W,38-14,3,2
11672,2002-10-12,463,434,84,W,24-13,4,2
11673,2002-11-02,463,703,84,L,24-27,6,3
11674,2002-11-09,463,328,84,W,45-7,6,4
11675,2002-11-29,463,157,84,L,13-28,7,5
11676,2003-08-30,463,521,84,W,17-7,0,0
11677,2003-09-06,463,731,84,W,31-7,1,0
11678,2003-09-13,463,539,84,W,18-10,2,0
11679,2003-10-04,463,2920,84,W,30-0,4,0
11680,2003-10-18,463,697,84,W,48-12,5,1
11681,2003-10-25,463,311,84,W,28-0,6,1
11682,2003-11-15,463,327,84,L,9-38,8,2
11683,2004-09-04,463,771,84,W,56-17,0,0
11684,2004-09-11,463,664,84,L,17-21,1,0
11685,2004-10-02,463,328,84,W,14-8,2,1
11686,2004-10-16,463,51,84,W,59-27,3,2
11687,2004-10-30,463,434,84,W,24-3,4,3
11688,2004-11-26,463,157,84,L,20-26,5,5
11689,2005-09-03,463,380,84,W,25-7,0,0
11690,2005-09-10,463,749,84,W,31-3,1,0
11691,2005-09-17,463,545,84,W,7-6,2,0
11692,2005-10-01,463,311,84,W,27-20,3,0
11693,2005-10-08,463,700,84,L,31-34,4,0
11694,2005-11-12,463,327,84,W,27-25,5,4
11695,2006-09-02,463,366,84,W,49-10,0,0
11696,2006-09-09,463,483,84,W,56-7,1,0
11697,2006-09-23,463,716,84,W,56-0,2,1
11698,2006-09-30,463,328,84,W,39-32,3,1
11699,2006-10-21,463,703,84,L,20-22,6,1
11700,2007-09-01,463,466,84,W,52-10,0,0
11701,2007-09-15,463,657,84,L,31-49,2,0
11702,2007-09-22,463,47,84,W,41-40,2,1
11703,2007-09-29,463,311,84,W,35-17,3,1
11704,2007-10-13,463,521,84,L,14-45,4,2
11705,2007-10-20,463,697,84,L,14-36,4,3
11706,2007-11-10,463,327,84,W,73-31,4,6
11707,2008-08-30,463,774,84,W,47-24,0,0
11708,2008-09-06,463,630,84,W,35-12,1,0
11709,2008-09-13,463,472,84,W,38-7,2,0
11710,2008-09-27,463,742,84,L,30-35,3,0
11711,2008-10-04,463,434,84,L,17-52,3,1
11712,2008-10-25,463,51,84,W,32-20,4,3
11713,2008-11-08,463,328,84,W,45-35,5,4
11714,2008-11-28,463,157,84,W,40-31,7,4
11715,2009-09-05,463,239,84,W,49-3,0,0
11716,2009-09-12,463,30,84,W,38-9,1,0
11717,2009-09-26,463,671,84,W,55-0,2,1
11718,2009-10-17,463,700,84,L,10-31,4,1
11719,2009-10-24,463,311,84,L,7-9,4,2
11720,2009-11-07,463,521,84,W,10-3,5,3
11721,2009-11-21,463,327,84,W,17-3,7,3
11722,2010-09-04,463,772,84,W,49-10,0,0
11723,2010-09-11,463,295,84,W,38-17,1,0
11724,2010-09-25,463,649,84,W,17-3,3,0
11725,2010-10-16,463,703,84,L,13-20,5,0
11726,2010-10-30,463,434,84,W,31-17,6,1
11727,2010-11-13,463,328,84,W,20-3,8,1
11728,2010-11-26,463,157,84,W,45-17,9,2
11729,2011-09-03,463,693,84,W,40-7,0,0
11730,2011-09-10,463,96,84,W,42-29,1,0
11731,2011-09-17,463,756,84,W,51-38,2,0
11732,2011-10-08,463,518,84,W,34-27,4,1
11733,2011-10-29,463,416,84,W,24-3,6,1
11734,2011-11-05,463,509,84,L,25-28,7,1
11735,2012-09-01,463,664,84,W,49-20,0,0
11736,2012-09-15,463,30,84,W,42-13,1,1
11737,2012-09-22,463,294,84,W,73-7,2,1
11738,2012-09-29,463,796,84,W,30-27,3,1
11739,2012-10-27,463,418,84,W,23-9,5,2
11740,2012-11-10,463,539,84,W,32-23,7,2
11741,2012-11-17,463,428,84,W,38-14,8,2
11742,2013-08-31,463,811,84,W,37-34,0,0
11743,2013-09-07,463,664,84,W,56-13,1,0
11744,2013-09-14,463,110,84,L,21-41,2,0
11745,2013-09-21,463,649,84,W,59-20,2,1
11746,2013-10-05,463,301,84,W,39-19,3,1
11747,2013-11-02,463,509,84,W,27-24,5,2
11748,2013-11-16,463,416,84,L,28-41,7,2
11749,2013-11-29,463,312,84,L,17-38,8,3
11750,2014-08-30,463,239,84,W,55-7,0,0
11751,2014-09-06,463,402,84,W,31-24,1,0
11752,2014-09-20,463,415,84,W,41-31,3,0
11753,2014-09-27,463,301,84,W,45-14,4,0
11754,2014-10-25,463,587,84,W,42-24,6,1
11755,2014-11-01,463,559,84,W,35-14,7,1
11756,2014-11-22,463,428,84,L,24-28,8,2
11757,2015-09-05,463,77,84,L,28-33,0,0
11758,2015-09-12,463,646,84,W,48-9,0,1
11759,2015-09-26,463,664,84,W,36-28,1,2
11760,2015-10-10,463,796,84,L,21-23,2,3
11761,2015-10-24,463,509,84,L,28-30,3,4
11762,2015-11-07,463,416,84,W,39-38,3,6
11763,2015-11-27,463,312,84,L,20-28,5,6
11764,2016-09-03,463,96,84,W,43-10,0,0
11765,2016-09-10,463,811,84,W,52-17,1,0
11766,2016-09-17,463,529,84,W,35-32,2,0
11767,2016-10-01,463,301,84,W,31-16,4,0
11768,2016-10-22,463,559,84,W,27-14,6,0
11769,2016-11-12,463,428,84,W,24-17,7,2
11770,2016-11-19,463,392,84,W,28-7,8,2
11771,2017-09-02,463,30,84,W,43-36,0,0
11772,2017-09-16,463,503,84,L,17-21,1,1
11773,2017-09-23,463,587,84,W,27-17,1,2
11774,2017-10-07,463,796,84,L,17-38,3,2
11775,2017-10-14,463,518,84,L,14-56,3,3
11776,2017-11-04,463,509,84,L,24-31,4,4
11777,2017-11-24,463,312,84,L,14-56,4,7
11778,2018-09-15,463,716,84,L,19-24,0,1
11779,2018-09-29,463,559,84,L,28-42,0,3
11780,2018-10-20,463,428,84,W,53-28,0,6
11781,2018-10-27,463,61,84,W,45-9,1,6
11782,2018-11-10,463,301,84,W,54-35,2,7
11783,2018-11-17,463,416,84,W,9-6,3,7
11784,2002-09-14,466,77,90,W,31-28,0,1
11785,2002-09-21,466,574,90,W,31-21,1,1
11786,2002-09-28,466,156,90,L,28-32,2,1
11787,2002-10-19,466,630,90,W,52-24,2,4
11788,2002-11-09,466,704,90,W,23-17,4,5
11789,2002-11-23,466,66,90,L,7-44,5,6
11790,2003-08-30,466,667,90,W,24-23,0,0
11791,2003-09-27,466,663,90,W,12-9,2,1
11792,2003-10-04,466,465,90,L,12-16,3,1
11793,2003-10-25,466,366,90,L,34-42,5,2
11794,2003-11-08,466,96,90,L,10-27,5,4
11795,2003-11-15,466,277,90,W,24-14,5,5
11796,2004-09-11,466,102,90,W,59-7,0,1
11797,2004-09-18,466,86,90,W,38-13,1,1
11798,2004-10-16,466,574,90,W,35-10,2,4
11799,2004-10-23,466,719,90,W,54-48,3,4
11800,2004-11-06,466,630,90,W,42-24,4,4
11801,2004-11-27,466,66,90,L,21-58,5,6
11802,2005-09-09,466,754,90,L,21-55,0,0
11803,2005-09-17,466,465,90,W,22-14,0,1
11804,2005-10-08,466,295,90,W,62-14,2,2
11805,2005-10-15,466,366,90,W,37-27,3,2
11806,2005-11-05,466,277,90,W,38-28,4,3
11807,2005-11-26,466,96,90,W,49-41,7,3
11808,2006-09-16,466,156,90,W,28-10,0,2
11809,2006-09-22,466,509,90,W,31-21,1,2
11810,2006-10-21,466,630,90,W,23-7,3,3
11811,2006-10-28,466,472,90,W,48-21,4,3
11812,2006-11-11,466,731,90,W,42-0,6,3
11813,2006-11-25,466,66,90,L,7-38,8,3
11814,2007-09-15,466,483,90,W,52-17,0,2
11815,2007-09-29,466,465,90,W,27-20,1,2
11816,2007-10-06,466,96,90,L,41-49,2,2
11817,2007-10-27,466,295,90,W,37-21,3,4
11818,2007-11-16,466,277,90,L,26-28,5,4
11819,2007-12-01,466,366,90,W,49-10,5,6
11820,2008-08-30,466,261,90,W,49-13,0,0
11821,2008-09-06,466,700,90,L,19-35,1,0
11822,2008-10-11,466,472,90,L,45-48,3,2
11823,2008-10-18,466,731,90,W,44-17,3,3
11824,2008-11-15,466,630,90,W,41-17,5,4
11825,2008-11-22,466,66,90,L,41-34,6,4
11826,2009-09-25,466,434,90,L,21-31,0,2
11827,2009-10-03,466,465,90,W,63-28,0,3
11828,2009-10-09,466,366,90,W,37-14,1,3
11829,2009-10-24,466,295,90,W,70-45,3,3
11830,2009-10-31,466,277,90,W,31-21,4,3
11831,2009-11-14,466,96,90,W,52-14,6,3
11832,2010-09-02,466,207,90,W,49-24,0,0
11833,2010-09-11,466,156,90,W,51-6,1,0
11834,2010-09-17,466,107,90,W,52-31,2,0
11835,2010-10-09,466,630,90,W,35-13,5,0
11836,2010-10-30,466,731,90,W,56-42,6,1
11837,2010-11-20,466,472,90,W,52-6,9,1
11838,2010-11-26,466,66,90,W,34-31,10,1
11839,2011-10-08,466,465,90,W,37-0,1,3
11840,2011-10-22,466,96,90,W,45-38,3,3
11841,2011-11-12,466,277,90,W,42-28,5,3
11842,2011-11-19,466,366,90,L,20-24,6,3
11843,2011-12-03,466,295,90,W,56-3,6,5
11844,2012-09-08,466,651,90,L,31-32,1,0
11845,2012-09-15,466,508,90,W,45-34,1,1
11846,2012-10-06,466,811,90,W,35-28,4,1
11847,2012-10-20,466,626,90,L,38-39,6,1
11848,2012-11-10,466,96,90,L,36-52,6,3
11849,2012-12-01,466,66,90,L,21-27,7,4
11850,2013-09-07,466,108,90,W,36-7,0,1
11851,2013-09-21,466,277,90,W,31-9,1,2
11852,2013-09-28,466,721,90,W,45-42,2,2
11853,2013-11-16,466,630,90,W,38-16,3,7
11854,2013-11-30,466,77,90,L,23-28,4,7
11855,2014-08-30,466,667,90,W,28-19,0,0
11856,2014-09-05,466,754,90,W,24-13,1,0
11857,2014-10-04,466,66,90,L,46-51,3,1
11858,2014-10-11,466,156,90,L,24-31,3,2
11859,2014-11-01,466,626,90,W,30-14,5,3
11860,2014-11-22,466,96,90,L,20-40,6,4
11861,2015-09-03,466,108,90,W,31-17,0,0
11862,2015-09-12,466,28,90,L,20-44,1,0
11863,2015-10-24,466,277,90,W,30-20,3,4
11864,2015-11-14,466,630,90,W,37-34,5,4
11865,2016-09-02,466,90,90,W,30-27,0,0
11866,2016-09-17,466,86,90,W,38-14,1,1
11867,2016-10-08,466,96,90,W,27-22,2,3
11868,2016-10-22,466,811,90,L,34-42,3,4
11869,2016-11-12,466,626,90,L,16-46,3,6
11870,2016-11-19,466,731,90,W,38-37,3,7
11871,2017-09-09,466,709,90,L,24-37,0,1
11872,2017-09-16,466,294,90,L,28-30,0,2
11873,2017-10-07,466,277,90,W,35-21,0,5
11874,2017-10-20,466,721,90,L,42-45,1,6
11875,2017-11-11,466,630,90,W,59-14,1,8
11876,2018-08-31,466,550,90,W,72-19,0,0
11877,2018-09-15,466,528,90,W,37-35,1,1
11878,2018-10-06,466,96,90,L,3-21,3,2
11879,2018-10-13,466,66,90,L,27-31,3,3
11880,2018-10-27,466,626,90,W,28-24,4,4
11881,2018-11-10,466,156,90,W,49-10,5,4
